@relation MyRelation

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute y4 numeric
@attribute y5 numeric
@attribute y6 numeric
@attribute z1 numeric
@attribute z2 numeric
@attribute z3 numeric
@attribute z4 numeric
@attribute z5 numeric
@attribute z6 numeric
@attribute or0 numeric
@attribute or1 numeric
@attribute or2 numeric
@attribute or3 numeric
@attribute or4 numeric
@attribute or5 numeric
@attribute or6 numeric
@attribute or7 numeric
@attribute or8 numeric
@attribute att7 {eating,non-eating}

@data
21.386934,390.592957,-942.753784,169.299026,430.821167,316.779358,48,472,-888,-72,328,-1016,8.161616,9.454545,16.888889,120,144,128,11,91.830498,89.53952,15.643523,?,91.830498,89.53952,15.643523,?,non-eating
30.954773,355.899506,-955.939697,65.4879,120.786659,202.894577,56,384,-896,8,320,-1000,6.10101,7.070707,14.545455,48,64,104,18,93.205215,90.4562,9.789742,?,93.205215,90.4562,9.789742,?,non-eating
33.246231,366.954773,-952.804016,84.09568,183.139053,252.770203,64,400,-912,8,328,-992,6.949495,8.282828,16.040403,56,72,80,13,92.287689,90.914055,13.405087,?,92.287689,90.914055,13.405087,?,non-eating
37.105526,385.165833,-945.56781,80.145538,201.93663,206.726318,56,424,-904,8,352,-984,6.343434,7.191919,16.121212,48,72,80,19,93.19503,91.368935,9.327535,?,93.19503,91.368935,9.327535,?,non-eating
41.28643,385.728638,-944.964844,70.094421,97.53701,191.022415,56,416,-904,16,360,-976,6.505051,7.636364,15.676767,40,56,72,13,92.756554,91.373077,13.482682,?,92.756554,91.373077,13.482682,?,non-eating
36.180904,382.914581,-946.733643,140.815521,189.84462,240.144257,72,424,-904,0,352,-1000,7.111111,7.959596,16.444445,72,72,96,14,92.748001,90.457054,12.495455,?,92.748001,90.457054,12.495455,?,non-eating
40.723618,380.542725,-947.77887,73.817108,126.322289,240.395523,64,416,-904,16,352,-1024,5.818182,7.919192,15.717172,48,64,120,14,93.673203,91.830498,12.615867,?,93.673203,91.830498,12.615867,?,non-eating
38.311558,383.798981,-943.839172,180.084259,426.958008,307.733887,80,456,-896,8,320,-1008,6.141414,10.585858,17.414141,72,136,112,20,93.215088,90.91272,8.865235,?,93.215088,90.91272,8.865235,?,non-eating
42.090454,396.542725,-941.025146,79.001732,139.906174,230.282196,64,432,-880,8,368,-992,6.747475,8.727273,17.69697,56,64,112,12,93.201126,91.380547,14.58952,?,93.201126,91.380547,14.58952,?,non-eating
48.080402,393.407043,-939.216064,99.549072,260.779205,261.815643,72,456,-896,16,320,-984,6.424242,9.818182,17.454546,56,136,88,16,94.108376,91.374794,11.083338,?,94.108376,91.374794,11.083338,?,non-eating
48.763821,383.437195,-943.316589,108.989334,196.204697,218.347229,80,416,-896,16,336,-984,6.666667,9.010101,15.353536,64,80,88,15,93.684464,90.91272,11.797246,?,93.684464,90.91272,11.797246,?,non-eating
47.316582,386.412048,-944,81.955048,132.509628,259.240204,72,416,-896,24,360,-984,6.343434,7.838384,17.171717,48,56,88,15,94.143501,91.824982,11.816825,?,94.143501,91.824982,11.816825,?,non-eating
49.849247,384.402008,-944.844238,73.492111,151.762619,271.112366,72,416,-872,24,360,-992,6.343434,8.282828,17.131313,48,56,120,10,94.112946,91.835953,17.561893,?,94.112946,91.835953,17.561893,?,non-eating
49.527637,393.608032,-940.623108,90.098999,97.615532,243.913193,80,416,-880,24,368,-976,7.555555,7.79798,16.444445,56,48,96,13,93.657272,92.283325,13.585835,?,93.657272,92.283325,13.585835,?,non-eating
50.733669,396.582916,-939.457275,75.883026,104.289696,210.997787,80,432,-896,24,368,-976,6.787879,7.717172,16,56,64,80,14,93.677101,92.283325,12.642241,?,93.677101,92.283325,12.642241,?,non-eating
50.090454,398.954773,-939.77887,88.698647,84.235794,259.805542,88,432,-880,24,376,-1000,7.030303,6.10101,16.888889,64,56,120,16,93.684464,92.283325,11.093846,?,93.684464,92.283325,11.093846,?,non-eating
49.246231,419.899506,-929.085449,71.166458,514.491638,269.353546,64,472,-896,32,360,-1008,6.10101,9.373737,13.69697,32,112,112,11,93.661819,91.827003,15.965105,?,93.661819,91.827003,15.965105,?,non-eating
37.788944,372.020111,-951.115601,278.56131,588.190125,383.80365,112,480,-896,-16,280,-1080,7.555555,12.888889,18.707071,128,200,184,18,94.580788,90.459641,9.822319,?,94.580788,90.459641,9.822319,?,non-eating
19.055277,361.889435,-955.055298,80.4767,252.102783,241.400574,48,400,-904,-8,312,-1016,6.383838,8.323233,16.323233,56,88,112,12,91.835953,90,14.438412,?,91.835953,90,14.438412,?,non-eating
21.105528,377.366821,-948.743713,65.276695,67.306976,194.602905,48,400,-912,-8,352,-984,6.060606,5.89899,14.464646,56,48,72,9,91.835953,90.91272,19.181046,?,91.835953,90.91272,19.181046,?,non-eating
22.914574,379.135681,-947.979919,82.533028,76.745026,215.771774,56,408,-872,-8,352,-992,6.181818,6.424242,14.787879,64,56,120,12,92.287689,90.91272,14.431937,?,92.287689,90.91272,14.431937,?,non-eating
24.643215,379.7789,-946.733643,101.725662,56.110085,244.038818,56,408,-888,0,352,-1016,6.545455,5.616162,15.919192,56,56,128,15,92.750549,90.915482,11.649372,?,92.750549,90.915482,11.649372,?,non-eating
29.628141,372.140717,-949.427124,110.386185,246.190262,211.877213,56,416,-904,8,320,-984,6.868687,8.727273,15.272727,48,96,80,7,93.205116,91.373077,24.914724,?,93.205116,91.373077,24.914724,?,non-eating
34.211056,371.417084,-952.402039,215.207657,298.233032,207.982635,72,432,-912,-8,312,-1008,7.030303,9.939394,13.212121,80,120,96,9,94.118057,90,19.320154,?,94.118057,90,19.320154,?,non-eating
27.658291,372.864319,-949.949768,163.357391,193.111038,241.714645,72,416,-888,-8,336,-984,6.424242,7.919192,17.050505,80,80,96,13,92.301224,90.458359,13.364219,?,92.301224,90.458359,13.364219,?,non-eating
25.889448,380.582916,-945.648254,71.724991,264.626648,247.744949,56,416,-896,-8,328,-992,5.737374,7.434343,15.393939,64,88,96,18,92.756554,90.457054,9.732773,?,92.756554,90.457054,9.732773,?,non-eating
33.165829,410.130646,-934.512573,82.997643,150.930313,231.475693,64,456,-888,0,376,-984,6.828283,7.191919,16.242424,64,80,96,21,93.218498,90.919479,8.433141,?,93.218498,90.919479,8.433141,?,non-eating
38.954773,431.035187,-923.77887,59.023285,92.150566,201.010101,64,448,-872,16,400,-976,4.282828,5.171717,13.333333,48,48,104,11,93.208084,91.371552,15.887226,?,93.208084,91.371552,15.887226,?,non-eating
34.130653,406.472351,-932.703491,302.184906,370.031342,333.676758,80,464,-872,0,344,-984,6.424242,9.414142,17.858585,80,120,112,16,94.14846,90.460258,11.008378,?,94.14846,90.460258,11.008378,?,non-eating
36.060303,438.512573,-918.512573,58.09724,127.374451,204.27652,56,464,-880,16,400,-960,4.606061,5.373737,13.818182,40,64,80,15,92.762962,91.828461,11.731026,?,92.762962,91.828461,11.731026,?,non-eating
42.291458,411.055267,-932.462341,154.722702,419.875549,506.482635,88,472,-872,8,368,-992,6.545455,10.464646,23.030304,80,104,120,16,93.681374,91.82933,11.046143,?,93.681374,91.82933,11.046143,?,non-eating
44.301506,403.939697,-935.959778,131.706879,182.212509,185.243378,72,448,-896,0,368,-968,6.585859,8.040404,13.535354,72,80,72,16,94.108376,91.827003,11.096959,?,94.108376,91.827003,11.096959,?,non-eating
39.115578,389.386932,-942.030151,186.042068,260.449402,264.077026,72,424,-888,8,328,-984,6.505051,9.939394,15.676767,64,96,96,15,93.657272,91.374794,11.800588,?,93.657272,91.374794,11.800588,?,non-eating
28.42211,395.135681,-939.618103,65.679596,94.192078,242.782516,48,424,-864,0,368,-984,5.171717,6.464646,15.636364,48,56,120,21,92.756554,90.458344,8.393112,?,92.756554,90.458344,8.393112,?,non-eating
39.356785,400.804016,-938.693481,119.180069,276.687256,282.607635,72,448,-880,8,344,-976,6.868687,9.656566,16.040403,64,104,96,9,94.110985,90.45726,19.385338,?,94.110985,90.45726,19.385338,?,non-eating
7.758794,395.497498,-938.693481,469.274902,574.370667,303.964966,40,440,-880,-80,232,-984,6.222222,10.505051,16.040403,120,208,104,19,91.827644,88.625206,9.115227,?,91.827644,88.625206,9.115227,?,non-eating
30.190954,393.165833,-938.773865,191.619949,331.226959,324.254425,64,448,-888,0,344,-1008,6.909091,8.929293,18.020203,64,104,120,17,93.667442,90.91272,10.364434,?,93.667442,90.91272,10.364434,?,non-eating
34.090454,398.432159,-938.693481,287.163361,407.705017,221.23674,72,464,-888,-24,352,-992,6.181818,11.676767,13.010101,96,112,104,13,92.765015,89.54361,13.359186,?,92.765015,89.54361,13.359186,?,non-eating
12.663317,400.603027,-936.4422,66.062843,416.279358,280.032196,32,432,-896,-8,344,-984,6.505051,8.282828,15.797979,40,88,88,20,91.380547,89.53952,8.697906,?,91.380547,89.53952,8.697906,?,non-eating
22.79397,415.798981,-931.376892,83.871475,136.686874,241.903091,48,440,-888,0,384,-984,6.707071,7.111111,16.767677,48,56,96,18,92.29406,90.913734,9.75996,?,92.29406,90.913734,9.75996,?,non-eating
29.547739,403.698486,-936.080383,104.824669,452.351257,289.643005,56,488,-880,-8,336,-992,7.79798,9.010101,14.424242,64,152,112,10,93.1996,90.4562,17.354465,?,93.1996,90.4562,17.354465,?,non-eating
31.678392,372.261292,-949.989929,147.289886,176.339249,257.167297,56,400,-896,0,320,-992,7.353535,8.040404,15.59596,56,80,96,10,93.224945,90.918213,17.390001,?,93.224945,90.918213,17.390001,?,non-eating
43.135677,396.301514,-940.783936,67.047249,111.654831,215.834595,72,440,-864,16,368,-976,5.454545,6.585859,14.989899,56,72,112,10,92.739349,91.380547,17.458361,?,92.739349,91.380547,17.458361,?,non-eating
45.025127,404.261292,-936.361816,61.570015,70.981689,177.956757,80,432,-904,24,376,-976,5.777778,6.505051,14.545455,56,56,72,17,93.218498,91.827003,10.430896,?,93.218498,91.827003,10.430896,?,non-eating
35.537689,383.396973,-944.361816,286.734558,363.278656,258.737701,72,448,-888,-8,312,-976,7.434343,9.252525,15.434343,80,136,88,20,93.677101,90.91272,8.902608,?,93.677101,90.91272,8.902608,?,non-eating
29.386934,400.281403,-937.929626,78.793961,84.926765,208.987686,56,424,-896,0,368,-984,5.939394,6.383838,16,56,56,88,19,93.19503,90,9.261436,?,93.19503,90,9.261436,?,non-eating
27.9799,404.743713,-936.804016,49.050072,83.419189,226.952972,48,432,-896,0,376,-992,5.292929,6.787879,15.030303,48,56,96,14,92.285141,90.914459,12.468805,?,92.285141,90.914459,12.468805,?,non-eating
34.532661,398.150757,-939.055298,105.714943,178.208023,280.848785,72,432,-896,0,352,-992,5.656566,7.636364,16.121212,72,80,96,18,92.750549,90.456894,9.781623,?,92.750549,90.456894,9.781623,?,non-eating
24.201006,388.542725,-941.989929,102.423996,236.862137,261.690033,48,432,-888,0,336,-1000,6.222222,7.191919,16.525253,48,96,112,21,92.739349,90,8.380951,?,92.739349,90,8.380951,?,non-eating
26.81407,404.502502,-938.452271,58.626942,76.603691,226.324814,48,432,-888,0,376,-992,6.585859,5.939394,16.363636,48,56,104,15,92.301819,90.920464,11.657073,?,92.301819,90.920464,11.657073,?,non-eating
33.728642,397.10553,-940.060303,105.279655,134.456909,297.306488,64,432,-888,16,368,-984,7.111111,7.393939,20.282827,48,64,96,25,93.224945,90.916626,7.124406,?,93.224945,90.916626,7.124406,?,non-eating
35.778896,384.160797,-945.56781,97.486092,371.052094,317.910034,64,416,-896,8,328,-1016,6.222222,8.080808,16.404041,56,88,120,18,93.668144,90.919479,9.814092,?,93.668144,90.919479,9.814092,?,non-eating
222.240005,-39.560001,-994.880005,2210.19165,15985.974609,1065.138184,304,208,-896,120,-328,-1080,11.577889,20.703518,28.944723,184,536,184,17,105.800446,98.249657,11.516741,?,105.800446,98.249657,11.516741,?,non-eating
133.748749,94.793968,-931.175903,52461.980469,143917.734375,42016.828125,472,1504,-144,-608,-880,-2120,27.797979,69.010101,71.717171,1080,2384,1976,9,108.203331,97.786171,21.949337,?,108.203331,97.786171,21.949337,?,non-eating
48.683418,-7.718593,-910.070374,61721.066406,176260.765625,17565.833984,608,936,-504,-416,-536,-1224,15.030303,27.838385,41.373737,1024,1472,720,9,112.060883,78.953003,20.038305,?,112.060883,78.953003,20.038305,?,non-eating
230.592972,417.045227,-500.984924,129289.96875,199157.1875,355365.125,888,1872,768,-488,-1760,-2504,37.858585,66.020203,111.313133,1376,3632,3272,10,131.434174,81.734467,22.259043,?,131.434174,81.734467,22.259043,?,non-eating
-288.160645,573.044189,-551.100403,103054.164063,198030.40625,142455.953125,344,1296,520,-1448,-528,-1656,48.80645,76.483871,107.19355,1792,1824,2176,7,109.546944,61.178196,20.364344,33.889484,109.546944,61.178196,20.364344,33.889484,non-eating
-187.256287,651.899475,-563.859314,163362.265625,10285.8125,10499.134766,384,1096,-144,-600,384,-952,15.272727,19.959597,33.090908,984,712,808,58,109.075897,53.131477,1.981723,?,109.075897,53.131477,1.981723,?,non-eating
-585.929626,605.467346,-544.603027,148.841705,134.770996,284.366486,-552,648,-496,-616,576,-592,6.666667,8.040404,17.212122,64,72,96,76,56.091938,52.373917,1.411359,?,56.091938,52.373917,1.411359,?,non-eating
-252.502518,728.964844,-498.613068,141989.8125,24530.394531,16676.787109,280,984,-216,-736,360,-848,17.131313,16.444445,28.565657,1016,624,632,19,101.121178,53.653706,7.003374,?,101.121178,53.653706,7.003374,?,non-eating
-244.623123,885.829163,-385.447235,9680.980469,13097.12793,6633.20752,-64,1152,-216,-424,632,-584,17.69697,24.323233,19.515152,360,520,368,5,84.499588,67.500229,29.460741,?,84.499588,67.500229,29.460741,?,non-eating
-584.804016,575.035156,-112.643219,229537.578125,107402.078125,35092.917969,128,1336,336,-1512,112,-672,42.020203,36.848484,44.121212,1640,1224,1008,5,97.342468,24.682825,27.745428,?,97.342468,24.682825,27.745428,?,non-eating
-1001.366821,257.286438,-75.577888,23799.03125,19306.941406,8989.477539,-664,568,88,-1384,0,-328,44,22.343435,28.565657,720,568,416,3,20.199512,4.633545,10.031877,3.01854,20.199512,4.633545,10.031877,3.01854,non-eating
-1032.120605,251.336685,-81.88945,20780.173828,26086.261719,10166.916992,-736,600,96,-1536,24,-312,45.21212,24.363636,27.515152,800,576,408,10,18.484243,2.785935,1.53161,3.811098,18.484243,2.785935,1.53161,3.811098,non-eating
-1042.894531,249.407028,-79.919601,25356.166016,30134.578125,13443.225586,-680,616,96,-1400,-40,-368,45.616161,26.828283,30.343435,720,656,464,2,16.285326,2.896493,9.590909,9.467337,16.285326,2.896493,9.590909,9.467337,non-eating
-1095.396973,245.628143,-42.211056,31981.964844,50469.339844,16198.399414,-704,664,152,-1544,-144,-368,56.484848,34.18182,32.282829,840,808,520,4,13.123447,4.143445,4.328864,?,13.123447,4.143445,4.328864,?,non-eating
-1063.477417,256.804016,-63.356785,20838.087891,34130.746094,13996.19043,-752,600,128,-1376,-32,-320,47.838383,25.737373,30.181818,624,632,448,8,14.087239,2.335923,2.010791,4.22126,14.087239,2.335923,2.010791,4.22126,non-eating
-1057.608032,235.7789,-76.020103,27907.238281,28703.541016,14549.25,-728,560,144,-1456,-56,-360,52.040405,26.30303,29.939394,728,616,504,8,14.370002,2.896493,2.307523,?,14.370002,2.896493,2.307523,?,non-eating
-1057.849243,251.21608,-79.678391,25786.707031,30601.648438,17286.359375,-768,568,144,-1472,-32,-424,49.535355,24.565657,30.262627,704,600,568,8,15.429944,2.748088,2.385429,4.701413,15.429944,2.748088,2.385429,4.701413,non-eating
-1075.457275,238.67337,-64.603012,24243.955078,42956.132813,16218.461914,-784,656,112,-1464,-144,-400,48.969696,29.535353,29.656565,680,800,512,3,18.643898,7.017776,11.627717,?,18.643898,7.017776,11.627717,?,non-eating
-1050.859497,224.674698,-61.012047,37075.394531,31210.123047,13642.907227,-632,616,208,-1520,-200,-416,59.354839,27.870968,35.322582,888,816,624,6,12.039231,5.253553,2.779063,?,12.039231,5.253553,2.779063,?,non-eating
-1003.738708,240.482407,-56.964825,43627.105469,21843.164063,19903.708984,-416,608,368,-1456,-56,-320,54.343433,34.78788,36.929295,1040,664,688,4,18.123264,5.049705,5.993835,6.245284,18.123264,5.049705,5.993835,6.245284,non-eating
-679.195984,462.030151,-186.412064,46146.582031,69629.726563,294776.1875,-240,1080,920,-1144,-664,-1224,45.292931,69.818184,102.545456,904,1744,2144,8,69.3377,29.746006,9.741372,?,69.3377,29.746006,9.741372,?,non-eating
-395.7789,736.643188,-423.758789,92713.242188,50281.671875,73483.578125,312,1400,176,-1152,144,-888,47.313129,53.454544,66.020203,1464,1256,1064,8,80.767136,66.484779,17.086325,?,80.767136,66.484779,17.086325,?,non-eating
-327.638184,883.939697,77.748741,29041.96875,3819.882813,104632.320313,64,1096,768,-704,736,-520,33.292931,37.454544,85.171715,768,360,1288,17,88.175018,59.83931,7.949802,?,88.175018,59.83931,7.949802,?,non-eating
-287.919586,824.361816,-340.743713,90788.851563,9954.459961,18179.886719,400,1136,-168,-544,432,-792,15.111111,18.787878,32,944,704,624,48,111.062798,57.076878,2.632037,?,111.062798,57.076878,2.632037,?,non-eating
-619.256287,728,-148.502518,43224.585938,35056.476563,54826.328125,-72,1104,936,-1136,320,-432,34.707069,32.646465,30.343435,1064,784,1368,6,59.743565,30.177713,17.044653,?,59.743565,30.177713,17.044653,?,non-eating
-825.286438,458.854279,149.628143,72406.289063,51316.246094,103262.21875,-304,1040,1032,-1448,48,-464,49.292931,40.969696,61.616161,1144,992,1496,5,62.92783,30.015945,17.899183,?,62.92783,30.015945,17.899183,?,non-eating
-300.783905,845.829163,22.713568,166379.921875,32791.65625,89097.96875,272,1504,760,-1208,200,-1008,47.272728,58.18182,132.363632,1480,1304,1768,5,105.706657,44.559303,33.179859,41.245026,105.706657,44.559303,33.179859,41.245026,non-eating
-914.974854,147.738693,-151.597992,16883.90625,94800.65625,61850.339844,-336,1312,832,-1376,-464,-1184,90.101013,112.404037,217.050507,1040,1776,2016,7,18.344845,6.002504,3.783766,6.717952,18.344845,6.002504,3.783766,6.717952,non-eating
-737.206055,560.200989,-240.522614,28391.232422,34368.925781,76978.484375,-264,1272,360,-1112,104,-1136,62.343433,84.242424,130.222229,848,1168,1496,10,55.269554,19.679243,7.32832,15.811248,55.269554,19.679243,7.32832,15.811248,non-eating
-822.190979,506.01004,-76.542717,81130.25,68574.875,122685.6875,-24,1376,1016,-1744,-176,-1464,82.545456,119.151512,197.616165,1720,1552,2480,8,31.878572,2.591143,4.466638,?,31.878572,2.591143,4.466638,?,non-eating
-812.582886,143.195984,-291.015076,68073.640625,163131.453125,255616.21875,-88,1256,1800,-1712,-1336,-1536,78.747475,138.949493,251.636368,1624,2592,3336,4,41.39629,22.659653,17.755047,?,41.39629,22.659653,17.755047,?,non-eating
-876.301514,-35.055275,-227.296478,23345.626953,59670.945313,101177.609375,-416,608,368,-1232,-512,-992,57.171719,92.727272,136.646469,816,1120,1360,4,25.71689,3.333191,8.467116,9.544092,25.71689,3.333191,8.467116,9.544092,non-eating
-925.748718,299.497498,-53.507538,6119.564453,26785.921875,19997.3125,-744,760,384,-1120,-184,-392,48.484848,63.838383,123.313133,376,944,776,18,35.593323,2.896493,1.991436,6.391614,35.593323,2.896493,1.991436,6.391614,non-eating
-939.738708,252.301514,38.71357,6774.166016,23518.855469,34334.65625,-632,584,632,-1200,-168,-400,61.373737,74.545456,154.545456,568,752,1032,14,34.129662,9.415215,2.579052,6.983856,34.129662,9.415215,2.579052,6.983856,non-eating
-921.286438,283.135681,87.959801,10869.935547,30300.90625,42877.089844,-608,744,696,-1360,-712,-496,99.838387,110.626259,203.313126,752,1456,1192,7,26.583311,11.3539,5.508788,?,26.583311,11.3539,5.508788,?,non-eating
-896,385.567841,102.874374,7087.867188,23310.654297,33978.847656,-680,1000,664,-1216,-40,-576,79.555557,81.21212,190.141418,536,1040,1240,10,38.380974,11.589629,5.287796,?,38.380974,11.589629,5.287796,?,non-eating
-817.648254,506.371857,30.190954,51693.390625,30621.580078,23158.568359,88,1104,512,-1152,8,-424,60.929295,62.989899,138.949493,1240,1096,936,6,39.079384,7.644569,7.544978,12.136494,39.079384,7.644569,7.544978,12.136494,non-eating
-936.763794,290.492462,115.417084,9240.371094,25990.691406,13678.768555,-328,832,424,-1128,112,-224,18.90909,25.898991,38.747475,800,720,648,25,53.792168,8.888223,1.340406,5.245374,53.792168,8.888223,1.340406,5.245374,non-eating
-789.467346,527.477417,-133.829147,60612.839844,39758.886719,90936.679688,-176,1424,984,-2208,-32,-648,72.686867,87.030304,131.919189,2032,1456,1632,7,64.437881,17.008188,10.347376,18.065573,64.437881,17.008188,10.347376,18.065573,non-eating
-787.939697,495.798981,-220.944717,29074.037109,46855.425781,47463.757813,-280,1088,208,-1200,0,-984,45.979797,54.383839,87.353539,920,1088,1192,14,49.44104,11.616614,4.116431,?,49.44104,11.616614,4.116431,?,non-eating
